industry_name,industry,year,emp_years_name,emp_years,sexs_name,sexs,WORKERCNT
"기타 개인 서비스업","S96","2015","5~10","YEARS4","남","1",5210.0
"기타 개인 서비스업","S96","2015","10~","YEARS5","남","1",3072.0
"기타 개인 서비스업","S96","2015","~1","YEARS1","여","2",28575.0
"기타 개인 서비스업","S96","2015","1~3","YEARS2","여","2",31522.0
"기타 개인 서비스업","S96","2015","3~5","YEARS3","여","2",10063.0
"기타 개인 서비스업","S96","2015","5~10","YEARS4","여","2",6762.0
"기타 개인 서비스업","S96","2015","10~","YEARS5","여","2",931.0
"전체","0","2014","~1","YEARS1","남","1",1070867.0
"전체","0","2014","1~3","YEARS2","남","1",1448927.0
"전체","0","2014","3~5","YEARS3","남","1",845631.0
"전체","0","2014","5~10","YEARS4","남","1",1077250.0
"전체","0","2014","10~","YEARS5","남","1",1483751.0
"전체","0","2014","~1","YEARS1","여","2",822989.0
"전체","0","2014","1~3","YEARS2","여","2",1020902.0
"전체","0","2014","3~5","YEARS3","여","2",507728.0
"전체","0","2014","5~10","YEARS4","여","2",524532.0
"전체","0","2014","10~","YEARS5","여","2",424651.0
"농업, 임업 및 어업","A","2014","~1","YEARS1","남","1",3531.0
"농업, 임업 및 어업","A","2014","1~3","YEARS2","남","1",3374.0
"농업, 임업 및 어업","A","2014","3~5","YEARS3","남","1",1878.0
"농업, 임업 및 어업","A","2014","5~10","YEARS4","남","1",2017.0
"농업, 임업 및 어업","A","2014","10~","YEARS5","남","1",5671.0
"농업, 임업 및 어업","A","2014","~1","YEARS1","여","2",1071.0
"농업, 임업 및 어업","A","2014","1~3","YEARS2","여","2",1379.0
"농업, 임업 및 어업","A","2014","3~5","YEARS3","여","2",748.0
"농업, 임업 및 어업","A","2014","5~10","YEARS4","여","2",745.0
"농업, 임업 및 어업","A","2014","10~","YEARS5","여","2",1080.0
"농업","A01","2014","~1","YEARS1","남","1",1552.0
"농업","A01","2014","1~3","YEARS2","남","1",1631.0
"농업","A01","2014","3~5","YEARS3","남","1",899.0
"농업","A01","2014","5~10","YEARS4","남","1",1164.0
"농업","A01","2014","10~","YEARS5","남","1",4485.0
"농업","A01","2014","~1","YEARS1","여","2",783.0
"농업","A01","2014","1~3","YEARS2","여","2",996.0
"농업","A01","2014","3~5","YEARS3","여","2",499.0
"농업","A01","2014","5~10","YEARS4","여","2",535.0
"농업","A01","2014","10~","YEARS5","여","2",754.0
"임업","A02","2014","~1","YEARS1","남","1",553.0
"임업","A02","2014","1~3","YEARS2","남","1",630.0
"임업","A02","2014","3~5","YEARS3","남","1",557.0
"임업","A02","2014","5~10","YEARS4","남","1",523.0
"임업","A02","2014","10~","YEARS5","남","1",772.0
"임업","A02","2014","~1","YEARS1","여","2",239.0
"임업","A02","2014","1~3","YEARS2","여","2",290.0
"임업","A02","2014","3~5","YEARS3","여","2",186.0
"임업","A02","2014","5~10","YEARS4","여","2",151.0
"임업","A02","2014","10~","YEARS5","여","2",279.0
"어업","A03","2014","~1","YEARS1","남","1",1426.0
"어업","A03","2014","1~3","YEARS2","남","1",1113.0
"어업","A03","2014","3~5","YEARS3","남","1",423.0
"어업","A03","2014","5~10","YEARS4","남","1",329.0
"어업","A03","2014","10~","YEARS5","남","1",415.0
"어업","A03","2014","~1","YEARS1","여","2",48.0
"어업","A03","2014","1~3","YEARS2","여","2",93.0
"어업","A03","2014","3~5","YEARS3","여","2",64.0
"어업","A03","2014","5~10","YEARS4","여","2",59.0
"어업","A03","2014","10~","YEARS5","여","2",46.0
"광업","B","2014","~1","YEARS1","남","1",1836.0
"광업","B","2014","1~3","YEARS2","남","1",1987.0
"광업","B","2014","3~5","YEARS3","남","1",1351.0
"광업","B","2014","5~10","YEARS4","남","1",2100.0
"광업","B","2014","10~","YEARS5","남","1",3382.0
"광업","B","2014","~1","YEARS1","여","2",256.0
"광업","B","2014","1~3","YEARS2","여","2",316.0
"광업","B","2014","3~5","YEARS3","여","2",148.0
"광업","B","2014","5~10","YEARS4","여","2",297.0
"광업","B","2014","10~","YEARS5","여","2",190.0
"석탄, 원유 및 천연가스 광업","B05","2014","~1","YEARS1","남","1",144.0
"석탄, 원유 및 천연가스 광업","B05","2014","1~3","YEARS2","남","1",94.0
"석탄, 원유 및 천연가스 광업","B05","2014","3~5","YEARS3","남","1",34.0
"석탄, 원유 및 천연가스 광업","B05","2014","5~10","YEARS4","남","1",469.0
"석탄, 원유 및 천연가스 광업","B05","2014","10~","YEARS5","남","1",1549.0
"석탄, 원유 및 천연가스 광업","B05","2014","~1","YEARS1","여","2",11.0
"석탄, 원유 및 천연가스 광업","B05","2014","1~3","YEARS2","여","2",18.0
"석탄, 원유 및 천연가스 광업","B05","2014","3~5","YEARS3","여","2",4.0
"석탄, 원유 및 천연가스 광업","B05","2014","5~10","YEARS4","여","2",18.0
"석탄, 원유 및 천연가스 광업","B05","2014","10~","YEARS5","여","2",18.0
"금속 광업","B06","2014","~1","YEARS1","남","1",165.0
"금속 광업","B06","2014","1~3","YEARS2","남","1",155.0
"금속 광업","B06","2014","3~5","YEARS3","남","1",154.0
"금속 광업","B06","2014","5~10","YEARS4","남","1",164.0
"금속 광업","B06","2014","10~","YEARS5","남","1",37.0
"금속 광업","B06","2014","~1","YEARS1","여","2",10.0
"금속 광업","B06","2014","1~3","YEARS2","여","2",6.0
"금속 광업","B06","2014","3~5","YEARS3","여","2",10.0
"금속 광업","B06","2014","5~10","YEARS4","여","2",5.0
"금속 광업","B06","2014","10~","YEARS5","여","2",0.0
"비금속광물 광업;연료용 제외","B07","2014","~1","YEARS1","남","1",1376.0
"비금속광물 광업;연료용 제외","B07","2014","1~3","YEARS2","남","1",1561.0
"비금속광물 광업;연료용 제외","B07","2014","3~5","YEARS3","남","1",1035.0
"비금속광물 광업;연료용 제외","B07","2014","5~10","YEARS4","남","1",1279.0
"비금속광물 광업;연료용 제외","B07","2014","10~","YEARS5","남","1",1383.0
"비금속광물 광업;연료용 제외","B07","2014","~1","YEARS1","여","2",150.0
"비금속광물 광업;연료용 제외","B07","2014","1~3","YEARS2","여","2",167.0
"비금속광물 광업;연료용 제외","B07","2014","3~5","YEARS3","여","2",109.0
"비금속광물 광업;연료용 제외","B07","2014","5~10","YEARS4","여","2",205.0
"비금속광물 광업;연료용 제외","B07","2014","10~","YEARS5","여","2",141.0
"광업 지원 서비스업","B08","2014","~1","YEARS1","남","1",151.0
"광업 지원 서비스업","B08","2014","1~3","YEARS2","남","1",178.0
"광업 지원 서비스업","B08","2014","3~5","YEARS3","남","1",127.0
"광업 지원 서비스업","B08","2014","5~10","YEARS4","남","1",188.0
"광업 지원 서비스업","B08","2014","10~","YEARS5","남","1",412.0
"광업 지원 서비스업","B08","2014","~1","YEARS1","여","2",86.0
"광업 지원 서비스업","B08","2014","1~3","YEARS2","여","2",125.0
"광업 지원 서비스업","B08","2014","3~5","YEARS3","여","2",24.0
"광업 지원 서비스업","B08","2014","5~10","YEARS4","여","2",70.0
"광업 지원 서비스업","B08","2014","10~","YEARS5","여","2",31.0
"제조업","C","2014","~1","YEARS1","남","1",362866.0
"제조업","C","2014","1~3","YEARS2","남","1",537549.0
"제조업","C","2014","3~5","YEARS3","남","1",329298.0
"제조업","C","2014","5~10","YEARS4","남","1",424133.0
"제조업","C","2014","10~","YEARS5","남","1",557527.0
"제조업","C","2014","~1","YEARS1","여","2",138767.0
"제조업","C","2014","1~3","YEARS2","여","2",215189.0
"제조업","C","2014","3~5","YEARS3","여","2",129100.0
"제조업","C","2014","5~10","YEARS4","여","2",149325.0
"제조업","C","2014","10~","YEARS5","여","2",118301.0
"식료품 제조업","C10","2014","~1","YEARS1","남","1",14648.0
"식료품 제조업","C10","2014","1~3","YEARS2","남","1",21260.0
"식료품 제조업","C10","2014","3~5","YEARS3","남","1",11546.0
"식료품 제조업","C10","2014","5~10","YEARS4","남","1",13334.0
"식료품 제조업","C10","2014","10~","YEARS5","남","1",15563.0
"식료품 제조업","C10","2014","~1","YEARS1","여","2",16070.0
"식료품 제조업","C10","2014","1~3","YEARS2","여","2",24512.0
"식료품 제조업","C10","2014","3~5","YEARS3","여","2",13688.0
"식료품 제조업","C10","2014","5~10","YEARS4","여","2",14132.0
"식료품 제조업","C10","2014","10~","YEARS5","여","2",9961.0
"음료 제조업","C11","2014","~1","YEARS1","남","1",2515.0
"음료 제조업","C11","2014","1~3","YEARS2","남","1",3605.0
"음료 제조업","C11","2014","3~5","YEARS3","남","1",1894.0
"음료 제조업","C11","2014","5~10","YEARS4","남","1",2763.0
"음료 제조업","C11","2014","10~","YEARS5","남","1",8277.0
"음료 제조업","C11","2014","~1","YEARS1","여","2",931.0
"음료 제조업","C11","2014","1~3","YEARS2","여","2",1434.0
"음료 제조업","C11","2014","3~5","YEARS3","여","2",1047.0
"음료 제조업","C11","2014","5~10","YEARS4","여","2",932.0
"음료 제조업","C11","2014","10~","YEARS5","여","2",1704.0
"담배 제조업","C12","2014","~1","YEARS1","남","1",359.0
"담배 제조업","C12","2014","1~3","YEARS2","남","1",753.0
"담배 제조업","C12","2014","3~5","YEARS3","남","1",393.0
"담배 제조업","C12","2014","5~10","YEARS4","남","1",931.0
"담배 제조업","C12","2014","10~","YEARS5","남","1",2601.0
"담배 제조업","C12","2014","~1","YEARS1","여","2",880.0
"담배 제조업","C12","2014","1~3","YEARS2","여","2",71.0
"담배 제조업","C12","2014","3~5","YEARS3","여","2",43.0
"담배 제조업","C12","2014","5~10","YEARS4","여","2",109.0
"담배 제조업","C12","2014","10~","YEARS5","여","2",427.0
"섬유제품 제조업; 의복제외","C13","2014","~1","YEARS1","남","1",7036.0
"섬유제품 제조업; 의복제외","C13","2014","1~3","YEARS2","남","1",11607.0
"섬유제품 제조업; 의복제외","C13","2014","3~5","YEARS3","남","1",5156.0
"섬유제품 제조업; 의복제외","C13","2014","5~10","YEARS4","남","1",5351.0
"섬유제품 제조업; 의복제외","C13","2014","10~","YEARS5","남","1",6986.0
"섬유제품 제조업; 의복제외","C13","2014","~1","YEARS1","여","2",4773.0
"섬유제품 제조업; 의복제외","C13","2014","1~3","YEARS2","여","2",8740.0
"섬유제품 제조업; 의복제외","C13","2014","3~5","YEARS3","여","2",4471.0
"섬유제품 제조업; 의복제외","C13","2014","5~10","YEARS4","여","2",5384.0
"섬유제품 제조업; 의복제외","C13","2014","10~","YEARS5","여","2",3218.0
"의복, 의복액세서리 및 모피제품 제조업","C14","2014","~1","YEARS1","남","1",4856.0
"의복, 의복액세서리 및 모피제품 제조업","C14","2014","1~3","YEARS2","남","1",7625.0
"의복, 의복액세서리 및 모피제품 제조업","C14","2014","3~5","YEARS3","남","1",4883.0
"의복, 의복액세서리 및 모피제품 제조업","C14","2014","5~10","YEARS4","남","1",4659.0
"의복, 의복액세서리 및 모피제품 제조업","C14","2014","10~","YEARS5","남","1",6529.0
"의복, 의복액세서리 및 모피제품 제조업","C14","2014","~1","YEARS1","여","2",9680.0
"의복, 의복액세서리 및 모피제품 제조업","C14","2014","1~3","YEARS2","여","2",13682.0
"의복, 의복액세서리 및 모피제품 제조업","C14","2014","3~5","YEARS3","여","2",6810.0
"의복, 의복액세서리 및 모피제품 제조업","C14","2014","5~10","YEARS4","여","2",6996.0
"의복, 의복액세서리 및 모피제품 제조업","C14","2014","10~","YEARS5","여","2",4596.0
"가죽, 가방 및 신발 제조업","C15","2014","~1","YEARS1","남","1",2227.0
"가죽, 가방 및 신발 제조업","C15","2014","1~3","YEARS2","남","1",4829.0
"가죽, 가방 및 신발 제조업","C15","2014","3~5","YEARS3","남","1",2185.0
"가죽, 가방 및 신발 제조업","C15","2014","5~10","YEARS4","남","1",2490.0
"가죽, 가방 및 신발 제조업","C15","2014","10~","YEARS5","남","1",2474.0
"가죽, 가방 및 신발 제조업","C15","2014","~1","YEARS1","여","2",2080.0
"가죽, 가방 및 신발 제조업","C15","2014","1~3","YEARS2","여","2",2757.0
"가죽, 가방 및 신발 제조업","C15","2014","3~5","YEARS3","여","2",1490.0
"가죽, 가방 및 신발 제조업","C15","2014","5~10","YEARS4","여","2",1217.0
"가죽, 가방 및 신발 제조업","C15","2014","10~","YEARS5","여","2",1408.0
"목재 및 나무제품 제조업;가구제외","C16","2014","~1","YEARS1","남","1",9920.0
"목재 및 나무제품 제조업;가구제외","C16","2014","1~3","YEARS2","남","1",13877.0
"목재 및 나무제품 제조업;가구제외","C16","2014","3~5","YEARS3","남","1",9033.0
"목재 및 나무제품 제조업;가구제외","C16","2014","5~10","YEARS4","남","1",5811.0
"목재 및 나무제품 제조업;가구제외","C16","2014","10~","YEARS5","남","1",4966.0
"목재 및 나무제품 제조업;가구제외","C16","2014","~1","YEARS1","여","2",1203.0
"목재 및 나무제품 제조업;가구제외","C16","2014","1~3","YEARS2","여","2",6434.0
"목재 및 나무제품 제조업;가구제외","C16","2014","3~5","YEARS3","여","2",2572.0
"목재 및 나무제품 제조업;가구제외","C16","2014","5~10","YEARS4","여","2",2686.0
"목재 및 나무제품 제조업;가구제외","C16","2014","10~","YEARS5","여","2",1159.0
"펄프, 종이 및 종이제품 제조업","C17","2014","~1","YEARS1","남","1",5408.0
"펄프, 종이 및 종이제품 제조업","C17","2014","1~3","YEARS2","남","1",9708.0
"펄프, 종이 및 종이제품 제조업","C17","2014","3~5","YEARS3","남","1",5441.0
"펄프, 종이 및 종이제품 제조업","C17","2014","5~10","YEARS4","남","1",7323.0
"펄프, 종이 및 종이제품 제조업","C17","2014","10~","YEARS5","남","1",13138.0
"펄프, 종이 및 종이제품 제조업","C17","2014","~1","YEARS1","여","2",2289.0
"펄프, 종이 및 종이제품 제조업","C17","2014","1~3","YEARS2","여","2",2489.0
"펄프, 종이 및 종이제품 제조업","C17","2014","3~5","YEARS3","여","2",1110.0
"펄프, 종이 및 종이제품 제조업","C17","2014","5~10","YEARS4","여","2",1953.0
"펄프, 종이 및 종이제품 제조업","C17","2014","10~","YEARS5","여","2",1224.0
"인쇄 및 기록매체 복제업","C18","2014","~1","YEARS1","남","1",4595.0
"인쇄 및 기록매체 복제업","C18","2014","1~3","YEARS2","남","1",6352.0
"인쇄 및 기록매체 복제업","C18","2014","3~5","YEARS3","남","1",4665.0
"인쇄 및 기록매체 복제업","C18","2014","5~10","YEARS4","남","1",4873.0
"인쇄 및 기록매체 복제업","C18","2014","10~","YEARS5","남","1",6427.0
"인쇄 및 기록매체 복제업","C18","2014","~1","YEARS1","여","2",1501.0
"인쇄 및 기록매체 복제업","C18","2014","1~3","YEARS2","여","2",2656.0
"인쇄 및 기록매체 복제업","C18","2014","3~5","YEARS3","여","2",1584.0
"인쇄 및 기록매체 복제업","C18","2014","5~10","YEARS4","여","2",1850.0
"인쇄 및 기록매체 복제업","C18","2014","10~","YEARS5","여","2",1213.0
"코크스, 연탄 및 석유정제품 제조업","C19","2014","~1","YEARS1","남","1",2790.0
"코크스, 연탄 및 석유정제품 제조업","C19","2014","1~3","YEARS2","남","1",4107.0
"코크스, 연탄 및 석유정제품 제조업","C19","2014","3~5","YEARS3","남","1",2886.0
"코크스, 연탄 및 석유정제품 제조업","C19","2014","5~10","YEARS4","남","1",4101.0
"코크스, 연탄 및 석유정제품 제조업","C19","2014","10~","YEARS5","남","1",11728.0
"코크스, 연탄 및 석유정제품 제조업","C19","2014","~1","YEARS1","여","2",667.0
"코크스, 연탄 및 석유정제품 제조업","C19","2014","1~3","YEARS2","여","2",531.0
"코크스, 연탄 및 석유정제품 제조업","C19","2014","3~5","YEARS3","여","2",456.0
"코크스, 연탄 및 석유정제품 제조업","C19","2014","5~10","YEARS4","여","2",466.0
"코크스, 연탄 및 석유정제품 제조업","C19","2014","10~","YEARS5","여","2",685.0
"화학물질 및 화학제품 제조업;의약품 제외","C20","2014","~1","YEARS1","남","1",12022.0
"화학물질 및 화학제품 제조업;의약품 제외","C20","2014","1~3","YEARS2","남","1",20345.0
"화학물질 및 화학제품 제조업;의약품 제외","C20","2014","3~5","YEARS3","남","1",12130.0
"화학물질 및 화학제품 제조업;의약품 제외","C20","2014","5~10","YEARS4","남","1",16786.0
"화학물질 및 화학제품 제조업;의약품 제외","C20","2014","10~","YEARS5","남","1",33075.0
"화학물질 및 화학제품 제조업;의약품 제외","C20","2014","~1","YEARS1","여","2",3383.0
"화학물질 및 화학제품 제조업;의약품 제외","C20","2014","1~3","YEARS2","여","2",6370.0
"화학물질 및 화학제품 제조업;의약품 제외","C20","2014","3~5","YEARS3","여","2",2716.0
"화학물질 및 화학제품 제조업;의약품 제외","C20","2014","5~10","YEARS4","여","2",3697.0
"화학물질 및 화학제품 제조업;의약품 제외","C20","2014","10~","YEARS5","여","2",3592.0
"의료용 물질 및 의약품 제조업","C21","2014","~1","YEARS1","남","1",3983.0
"의료용 물질 및 의약품 제조업","C21","2014","1~3","YEARS2","남","1",7974.0
"의료용 물질 및 의약품 제조업","C21","2014","3~5","YEARS3","남","1",3495.0
"의료용 물질 및 의약품 제조업","C21","2014","5~10","YEARS4","남","1",7218.0
"의료용 물질 및 의약품 제조업","C21","2014","10~","YEARS5","남","1",10744.0
"의료용 물질 및 의약품 제조업","C21","2014","~1","YEARS1","여","2",3102.0
"의료용 물질 및 의약품 제조업","C21","2014","1~3","YEARS2","여","2",5641.0
"의료용 물질 및 의약품 제조업","C21","2014","3~5","YEARS3","여","2",2523.0
"의료용 물질 및 의약품 제조업","C21","2014","5~10","YEARS4","여","2",2451.0
"의료용 물질 및 의약품 제조업","C21","2014","10~","YEARS5","여","2",4581.0
"고무제품 및 플라스틱제품 제조업","C22","2014","~1","YEARS1","남","1",28554.0
"고무제품 및 플라스틱제품 제조업","C22","2014","1~3","YEARS2","남","1",40956.0
"고무제품 및 플라스틱제품 제조업","C22","2014","3~5","YEARS3","남","1",22516.0
"고무제품 및 플라스틱제품 제조업","C22","2014","5~10","YEARS4","남","1",24856.0
"고무제품 및 플라스틱제품 제조업","C22","2014","10~","YEARS5","남","1",30020.0
"고무제품 및 플라스틱제품 제조업","C22","2014","~1","YEARS1","여","2",10108.0
"고무제품 및 플라스틱제품 제조업","C22","2014","1~3","YEARS2","여","2",17118.0
"고무제품 및 플라스틱제품 제조업","C22","2014","3~5","YEARS3","여","2",8326.0
"고무제품 및 플라스틱제품 제조업","C22","2014","5~10","YEARS4","여","2",9325.0
"고무제품 및 플라스틱제품 제조업","C22","2014","10~","YEARS5","여","2",4981.0
"비금속 광물제품 제조업","C23","2014","~1","YEARS1","남","1",12164.0
"비금속 광물제품 제조업","C23","2014","1~3","YEARS2","남","1",15533.0
"비금속 광물제품 제조업","C23","2014","3~5","YEARS3","남","1",12160.0
"비금속 광물제품 제조업","C23","2014","5~10","YEARS4","남","1",15069.0
"비금속 광물제품 제조업","C23","2014","10~","YEARS5","남","1",17821.0
"비금속 광물제품 제조업","C23","2014","~1","YEARS1","여","2",2149.0
"비금속 광물제품 제조업","C23","2014","1~3","YEARS2","여","2",4213.0
"비금속 광물제품 제조업","C23","2014","3~5","YEARS3","여","2",2952.0
"비금속 광물제품 제조업","C23","2014","5~10","YEARS4","여","2",3093.0
"비금속 광물제품 제조업","C23","2014","10~","YEARS5","여","2",3058.0
"1차 금속 제조업","C24","2014","~1","YEARS1","남","1",10903.0
"1차 금속 제조업","C24","2014","1~3","YEARS2","남","1",21180.0
"1차 금속 제조업","C24","2014","3~5","YEARS3","남","1",11874.0
"1차 금속 제조업","C24","2014","5~10","YEARS4","남","1",14615.0
"1차 금속 제조업","C24","2014","10~","YEARS5","남","1",27581.0
"1차 금속 제조업","C24","2014","~1","YEARS1","여","2",1470.0
"1차 금속 제조업","C24","2014","1~3","YEARS2","여","2",3509.0
"1차 금속 제조업","C24","2014","3~5","YEARS3","여","2",1667.0
"1차 금속 제조업","C24","2014","5~10","YEARS4","여","2",1738.0
"1차 금속 제조업","C24","2014","10~","YEARS5","여","2",1036.0
"금속가공제품 제조업;기계 및 가구 제외","C25","2014","~1","YEARS1","남","1",53057.0
"금속가공제품 제조업;기계 및 가구 제외","C25","2014","1~3","YEARS2","남","1",68904.0
"금속가공제품 제조업;기계 및 가구 제외","C25","2014","3~5","YEARS3","남","1",38455.0
"금속가공제품 제조업;기계 및 가구 제외","C25","2014","5~10","YEARS4","남","1",37748.0
"금속가공제품 제조업;기계 및 가구 제외","C25","2014","10~","YEARS5","남","1",37212.0
"금속가공제품 제조업;기계 및 가구 제외","C25","2014","~1","YEARS1","여","2",14386.0
"금속가공제품 제조업;기계 및 가구 제외","C25","2014","1~3","YEARS2","여","2",15347.0
"금속가공제품 제조업;기계 및 가구 제외","C25","2014","3~5","YEARS3","여","2",10690.0
"금속가공제품 제조업;기계 및 가구 제외","C25","2014","5~10","YEARS4","여","2",9210.0
"금속가공제품 제조업;기계 및 가구 제외","C25","2014","10~","YEARS5","여","2",4601.0
"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","C26","2014","~1","YEARS1","남","1",44788.0
"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","C26","2014","1~3","YEARS2","남","1",80696.0
"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","C26","2014","3~5","YEARS3","남","1",62896.0
"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","C26","2014","5~10","YEARS4","남","1",117901.0
"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","C26","2014","10~","YEARS5","남","1",136741.0
"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","C26","2014","~1","YEARS1","여","2",27645.0
"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","C26","2014","1~3","YEARS2","여","2",40328.0
"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","C26","2014","3~5","YEARS3","여","2",36971.0
"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","C26","2014","5~10","YEARS4","여","2",53047.0
"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","C26","2014","10~","YEARS5","여","2",45039.0
"의료, 정밀, 광학기기 및 시계 제조업","C27","2014","~1","YEARS1","남","1",12428.0
"의료, 정밀, 광학기기 및 시계 제조업","C27","2014","1~3","YEARS2","남","1",20548.0
"의료, 정밀, 광학기기 및 시계 제조업","C27","2014","3~5","YEARS3","남","1",12442.0
"의료, 정밀, 광학기기 및 시계 제조업","C27","2014","5~10","YEARS4","남","1",15175.0
"의료, 정밀, 광학기기 및 시계 제조업","C27","2014","10~","YEARS5","남","1",9553.0
"의료, 정밀, 광학기기 및 시계 제조업","C27","2014","~1","YEARS1","여","2",4248.0
"의료, 정밀, 광학기기 및 시계 제조업","C27","2014","1~3","YEARS2","여","2",9726.0
"의료, 정밀, 광학기기 및 시계 제조업","C27","2014","3~5","YEARS3","여","2",3803.0
"의료, 정밀, 광학기기 및 시계 제조업","C27","2014","5~10","YEARS4","여","2",4169.0
"의료, 정밀, 광학기기 및 시계 제조업","C27","2014","10~","YEARS5","여","2",1763.0
"전기장비 제조업","C28","2014","~1","YEARS1","남","1",25319.0
"전기장비 제조업","C28","2014","1~3","YEARS2","남","1",41939.0
"전기장비 제조업","C28","2014","3~5","YEARS3","남","1",25715.0
"전기장비 제조업","C28","2014","5~10","YEARS4","남","1",30436.0
"전기장비 제조업","C28","2014","10~","YEARS5","남","1",38364.0
"전기장비 제조업","C28","2014","~1","YEARS1","여","2",9982.0
"전기장비 제조업","C28","2014","1~3","YEARS2","여","2",15076.0
"전기장비 제조업","C28","2014","3~5","YEARS3","여","2",9426.0
"전기장비 제조업","C28","2014","5~10","YEARS4","여","2",8443.0
"전기장비 제조업","C28","2014","10~","YEARS5","여","2",8585.0
"기타 기계 및 장비 제조업","C29","2014","~1","YEARS1","남","1",38352.0
"기타 기계 및 장비 제조업","C29","2014","1~3","YEARS2","남","1",56190.0
"기타 기계 및 장비 제조업","C29","2014","3~5","YEARS3","남","1",36135.0
"기타 기계 및 장비 제조업","C29","2014","5~10","YEARS4","남","1",37128.0
"기타 기계 및 장비 제조업","C29","2014","10~","YEARS5","남","1",45641.0
"기타 기계 및 장비 제조업","C29","2014","~1","YEARS1","여","2",8258.0
"기타 기계 및 장비 제조업","C29","2014","1~3","YEARS2","여","2",12521.0
"기타 기계 및 장비 제조업","C29","2014","3~5","YEARS3","여","2",6599.0
"기타 기계 및 장비 제조업","C29","2014","5~10","YEARS4","여","2",6435.0
"기타 기계 및 장비 제조업","C29","2014","10~","YEARS5","여","2",4529.0
"자동차 및 트레일러 제조업","C30","2014","~1","YEARS1","남","1",29855.0
"자동차 및 트레일러 제조업","C30","2014","1~3","YEARS2","남","1",36650.0
"자동차 및 트레일러 제조업","C30","2014","3~5","YEARS3","남","1",22301.0
"자동차 및 트레일러 제조업","C30","2014","5~10","YEARS4","남","1",23277.0
"자동차 및 트레일러 제조업","C30","2014","10~","YEARS5","남","1",47966.0
"자동차 및 트레일러 제조업","C30","2014","~1","YEARS1","여","2",6299.0
"자동차 및 트레일러 제조업","C30","2014","1~3","YEARS2","여","2",10804.0
"자동차 및 트레일러 제조업","C30","2014","3~5","YEARS3","여","2",5681.0
"자동차 및 트레일러 제조업","C30","2014","5~10","YEARS4","여","2",5564.0
"자동차 및 트레일러 제조업","C30","2014","10~","YEARS5","여","2",6389.0
"기타 운송장비 제조업","C31","2014","~1","YEARS1","남","1",28705.0
"기타 운송장비 제조업","C31","2014","1~3","YEARS2","남","1",30508.0
"기타 운송장비 제조업","C31","2014","3~5","YEARS3","남","1",15378.0
"기타 운송장비 제조업","C31","2014","5~10","YEARS4","남","1",24897.0
"기타 운송장비 제조업","C31","2014","10~","YEARS5","남","1",33058.0
"기타 운송장비 제조업","C31","2014","~1","YEARS1","여","2",3526.0
"기타 운송장비 제조업","C31","2014","1~3","YEARS2","여","2",4386.0
"기타 운송장비 제조업","C31","2014","3~5","YEARS3","여","2",1753.0
"기타 운송장비 제조업","C31","2014","5~10","YEARS4","여","2",2677.0
"기타 운송장비 제조업","C31","2014","10~","YEARS5","여","2",1229.0
"가구 제조업","C32","2014","~1","YEARS1","남","1",4930.0
"가구 제조업","C32","2014","1~3","YEARS2","남","1",6775.0
"가구 제조업","C32","2014","3~5","YEARS3","남","1",3387.0
"가구 제조업","C32","2014","5~10","YEARS4","남","1",3991.0
"가구 제조업","C32","2014","10~","YEARS5","남","1",6858.0
"가구 제조업","C32","2014","~1","YEARS1","여","2",1438.0
"가구 제조업","C32","2014","1~3","YEARS2","여","2",2613.0
"가구 제조업","C32","2014","3~5","YEARS3","여","2",1373.0
"가구 제조업","C32","2014","5~10","YEARS4","여","2",1547.0
"가구 제조업","C32","2014","10~","YEARS5","여","2",1066.0
"기타 제품 제조업","C33","2014","~1","YEARS1","남","1",3450.0
"기타 제품 제조업","C33","2014","1~3","YEARS2","남","1",5627.0
"기타 제품 제조업","C33","2014","3~5","YEARS3","남","1",2331.0
"기타 제품 제조업","C33","2014","5~10","YEARS4","남","1",3399.0
"기타 제품 제조업","C33","2014","10~","YEARS5","남","1",4204.0
"기타 제품 제조업","C33","2014","~1","YEARS1","여","2",2699.0
"기타 제품 제조업","C33","2014","1~3","YEARS2","여","2",4232.0
"기타 제품 제조업","C33","2014","3~5","YEARS3","여","2",1350.0
"기타 제품 제조업","C33","2014","5~10","YEARS4","여","2",2203.0
"기타 제품 제조업","C33","2014","10~","YEARS5","여","2",2257.0
"전기, 가스, 증기 및 수도사업","D","2014","~1","YEARS1","남","1",3047.0
"전기, 가스, 증기 및 수도사업","D","2014","1~3","YEARS2","남","1",5438.0
"전기, 가스, 증기 및 수도사업","D","2014","3~5","YEARS3","남","1",3260.0
"전기, 가스, 증기 및 수도사업","D","2014","5~10","YEARS4","남","1",8201.0
"전기, 가스, 증기 및 수도사업","D","2014","10~","YEARS5","남","1",29362.0
