,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,lat,lng
833,지커넥트,대연5동 주민센터,1,AC완속,부산광역시,남구,부산광역시 남구 진남로46번길 7대연5동 주민센터(1463-1 대연5동주민센터),제한없음,35.13845516,129.0901611
834,지커넥트,대연6동주민센터,1,AC완속,부산광역시,남구,부산광역시 남구 못골로 13(대연동)(1888 대연6동주민센터),제한없음,35.1372627,129.0831063
835,지커넥트,대정전력,1,AC완속,부산광역시,북구,부산광역시 북구 화명대로 5(화명동)(화명동 2270-5),제한없음,35.23555114,129.0089911
836,지커넥트,대정전력,2,AC완속,부산광역시,북구,부산광역시 북구 화명대로 5(화명동)(화명동 2270-5),제한없음,35.23555114,129.0089911
837,지커넥트,대정전력,3,AC완속,부산광역시,북구,부산광역시 북구 화명대로 5(화명동)(화명동 2270-5),제한없음,35.23555114,129.0089911
838,지커넥트,망미2동 주민센터,1,AC완속,부산광역시,수영구,부산광역시 수영구 수미로35번길 40(망미동)(257-2 망미2동주민센터),제한없음,35.17531365,129.1152949
839,지커넥트,모라우성아파트,3,AC완속,부산광역시,사상구,부산광역시 사상구 백양대로 906모라우성아파트(1357 우성아파트),제한없음,35.18846755,128.9922275
840,지커넥트,문현1동 행정복지센터,1,AC완속,부산광역시,남구,부산광역시 남구 고동골로60번길 1문현1동 행정복지센터(127-10 문현1동주민센터),제한없음,35.14253417,129.0713224
841,지커넥트,문현2동 주민센터,1,AC완속,부산광역시,남구,부산광역시 남구 전포대로92번길 31-7문현2동 주민센터(546-42 문현2동주민센터),제한없음,35.14527179,129.0686869
842,지커넥트,문현3동 주민센터,1,AC완속,부산광역시,남구,부산광역시 남구 고동골로4번길 7-18문현3동 주민센터(205-44 문현3동주민센터),제한없음,35.13814557,129.0716877
843,지커넥트,문현4동 주민센터,1,AC완속,부산광역시,남구,"부산광역시 남구 수영로 12(문현동, 문현4동 주민센터)(366-18 세종그랑시아아파트)",제한없음,35.13619559,129.0691279
844,지커넥트,민락동 주민센터,1,AC완속,부산광역시,수영구,부산광역시 수영구 광안해변로295번길 20(민락동)(34-10 민락동주민센터),제한없음,35.15725991,129.1254341
845,지커넥트,부산관광호텔,1,AC완속,부산광역시,중구,부산광역시 중구 광복로97번길 23(동광동2가)(동광동2가 12-1),제한없음,35.1002923,129.0346289
846,지커넥트,부산관광호텔,2,AC완속,부산광역시,중구,부산광역시 중구 광복로97번길 23(동광동2가)(동광동2가 12-1),제한없음,35.1002923,129.0346289
847,지커넥트,부산동구청,1,DC차데모+DC콤보,부산광역시,동구,부산광역시 동구 구청로 1부산동구청(806-74 동구청),제한없음,35.12929757,129.0452982
848,지커넥트,부산동구청,2,AC완속,부산광역시,동구,부산광역시 동구 구청로 1부산동구청(806-74 동구청),제한없음,35.12929757,129.0452982
849,지커넥트,부산진시장 주차빌딩,1,AC완속,부산광역시,동구,부산광역시 동구 진시장로 13부산진시장 주차빌딩(644-10 부산진시장주차빌딩),제한없음,35.13771137,129.0580335
850,지커넥트,부산진시장 주차빌딩,2,AC완속,부산광역시,동구,부산광역시 동구 진시장로 13부산진시장 주차빌딩(644-10 부산진시장주차빌딩),제한없음,35.13771137,129.0580335
851,지커넥트,부산진시장 주차빌딩,3,AC완속,부산광역시,동구,부산광역시 동구 진시장로 13부산진시장 주차빌딩(644-10 부산진시장주차빌딩),제한없음,35.13771137,129.0580335
852,지커넥트,부산진시장 주차빌딩,4,AC완속,부산광역시,동구,부산광역시 동구 진시장로 13부산진시장 주차빌딩(644-10 부산진시장주차빌딩),제한없음,35.13771137,129.0580335
853,지커넥트,부산진시장 주차빌딩,5,AC완속,부산광역시,동구,부산광역시 동구 진시장로 13부산진시장 주차빌딩(644-10 부산진시장주차빌딩),제한없음,35.13771137,129.0580335
854,지커넥트,센텀리더스마크,1,AC완속,부산광역시,해운대구,부산광역시 해운대구 APEC로 17(우동)(1514 센텀리더스마크),제한없음,35.16593245,129.1324115
855,지커넥트,센텀리더스마크,2,AC완속,부산광역시,해운대구,부산광역시 해운대구 APEC로 17(우동)(1514 센텀리더스마크),제한없음,35.16593245,129.1324115
856,지커넥트,센텀리더스마크,3,AC완속,부산광역시,해운대구,부산광역시 해운대구 APEC로 17(우동)(1514 센텀리더스마크),제한없음,35.16593245,129.1324115
857,지커넥트,센텀리더스마크,4,AC완속,부산광역시,해운대구,부산광역시 해운대구 APEC로 17(우동)(1514 센텀리더스마크),제한없음,35.16593245,129.1324115
858,지커넥트,수영동 주민센터,1,AC완속,부산광역시,수영구,부산광역시 수영구 수영성로 36수영동 주민센터(191-2 수영동주민센터),제한없음,35.17050655,129.1160482
859,지커넥트,에이스하이테크21,1,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀중앙로 48(우동)에이스하이테크21(1470 에이스하이테크21),제한없음,35.17302466,129.1298516
860,지커넥트,에이스하이테크21,2,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀중앙로 48(우동)에이스하이테크21(1470 에이스하이테크21),제한없음,35.17302466,129.1298516
861,지커넥트,에이스하이테크21,3,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀중앙로 48(우동)에이스하이테크21(1470 에이스하이테크21),제한없음,35.17302466,129.1298516
862,지커넥트,용당동 주민센터,1,AC완속,부산광역시,남구,부산광역시 남구 신선로 349-4용당동 주민센터(401-1 용당동주민센터),제한없음,35.11764739,129.0950541
863,지커넥트,용호1동 행정복지센터,1,AC완속,부산광역시,남구,부산광역시 남구 용호로42번길 140용호1동 행정복지센터(414-47 용호1동주민센터),제한없음,35.12079303,129.1090285
864,지커넥트,용호2동 주민센터,1,AC완속,부산광역시,남구,부산광역시 남구 용호로197번길 41용호2동 주민센터(517-19 용호2동주민센터),제한없음,35.11483084,129.1134273
865,지커넥트,용호3동 행정복지센터,1,AC완속,부산광역시,남구,부산광역시 남구 동명로145번길 33용호3동 행정복지센터(371-2 용호3동주민센터),제한없음,35.12101951,129.1128084
866,지커넥트,용호4동 주민센터,1,AC완속,부산광역시,남구,부산광역시 남구 용호로216번길 10용호4동 주민센터(533-23 용호4동주민센터),제한없음,35.11320766,129.1104084
867,지커넥트,우암동 행정복지센터,1,AC완속,부산광역시,남구,부산광역시 남구 우암로 190-15우암동 행정복지센터(162-15 우암동주민센터),제한없음,35.12472244,129.0760644
868,지커넥트,테마모텔,1,AC완속,부산광역시,동구,부산광역시 동구 중앙대로 243-9(초량동)(171-15 테마모텔),제한없음,35.11913004,129.0412421
869,지커넥트,테마모텔,2,AC완속,부산광역시,동구,부산광역시 동구 중앙대로 243-9(초량동)(171-15 테마모텔),제한없음,35.11913004,129.0412421
870,지커넥트,한나여성병원,1,AC완속,부산광역시,수영구,부산광역시 수영구 황령대로481번길 7(남천동)(남천동 한나산부인과),제한없음,35.13917248,129.1069827
871,지커넥트,한나여성병원,2,AC완속,부산광역시,수영구,부산광역시 수영구 황령대로481번길 7(남천동)(남천동 한나산부인과),제한없음,35.13917248,129.1069827
872,지커넥트,호텔 아쿠아팰리스,1,AC완속,부산광역시,수영구,부산광역시 수영구 광안해변로 225 (광안동)아쿠아펠리스호텔 지상주차장 벽면(광안동 192-5),제한없음,35.15412814,129.1188159
873,지커넥트,호텔 아쿠아팰리스,2,AC완속,부산광역시,수영구,부산광역시 수영구 광안해변로 225 (광안동)아쿠아펠리스호텔 지상주차장 벽면(광안동 192-5),제한없음,35.15412814,129.1188159
874,에버온,가야1동주민센터,1,AC완속,부산광역시,부산진구,부산광역시 부산진구 가야대로572번길 22(296-1 가야1동주민센터),제한없음,35.15324525,129.0342875
875,에버온,감전동주민센터,1,AC완속,부산광역시,사상구,부산광역시 사상구 새벽시장로56번길 20(감전동 주민센터),제한없음,35.15420138,128.9794076
876,에버온,감천1동행정복지센터,1,AC완속,부산광역시,사하구,부산광역시 사하구 감천로117번길 2(479-4 감천1동행정복지센터),제한없음,35.08803231,129.0046513
877,에버온,감천2동행정복지센터,1,AC완속,부산광역시,사하구,부산광역시 사하구 옥천로93번길 14(12-9 감천2동행정복지센터),제한없음,35.09461091,129.0093604
878,에버온,강동동행정복지센터,1,AC완속,부산광역시,강서구,부산광역시 강서구 제도로 1171,제한없음,35.21452458,128.9352666
879,에버온,거제1동주민센터,1,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 88(거제1동 주민센터),제한없음,35.1918532,129.0756383
880,에버온,거제2동주민센터,1,AC완속,부산광역시,연제구,부산광역시 연제구 아시아드대로22번길 19(1180-8 거제2동주민센터),제한없음,35.18776194,129.0702873
881,에버온,거제4동 주민센터,1,AC완속,부산광역시,연제구,부산광역시 연제구 해맞이로43번길 36(676-122 해맞이경로당),제한없음,35.17937001,129.0665684
882,에버온,고촌LH3단지,1,AC완속,부산광역시,기장군,부산광역시 기장군 철마면 고촌로 58 (고촌 엘에이치 3단지 아파트)고촌LH3단지,제한없음,35.23960948,129.1681292
883,에버온,고촌LH3단지,2,AC완속,부산광역시,기장군,부산광역시 기장군 철마면 고촌로 58 (고촌 엘에이치 3단지 아파트)고촌LH3단지,제한없음,35.23960948,129.1681292
884,에버온,광안동삼정그린코아아파트,1,AC완속,부산광역시,수영구,부산광역시 수영구 수영로540번길 57지하2층 28번~26번 기둥사이,제한없음,35.15343938,129.1156256
885,에버온,광안동삼정그린코아아파트,2,AC완속,부산광역시,수영구,부산광역시 수영구 수영로540번길 57지하2층 28번~26번 기둥사이,제한없음,35.15343938,129.1156256
886,에버온,광안동삼정그린코아아파트,3,AC완속,부산광역시,수영구,부산광역시 수영구 수영로540번길 57지하2층 28번~26번 기둥사이,제한없음,35.15343938,129.1156256
887,에버온,광안동삼정그린코아아파트,4,AC완속,부산광역시,수영구,부산광역시 수영구 수영로540번길 57지하2층 28번~26번 기둥사이,제한없음,35.15343938,129.1156256
888,에버온,광안동삼정그린코아아파트,5,AC완속,부산광역시,수영구,부산광역시 수영구 수영로540번길 57지하2층 28번~26번 기둥사이,제한없음,35.15343938,129.1156256
889,에버온,괘법동주민센터,1,AC완속,부산광역시,사상구,부산광역시 사상구 광장로97번길 6(541-24 괘법동주민센터),제한없음,35.16375865,128.9871931
890,에버온,괴정2동행정복지센터,1,AC완속,부산광역시,사하구,부산광역시 사하구 까치고개로 14-1(354-22 괴정2동행정복지센터),제한없음,35.10339842,129.0040256
891,에버온,괴정3동주민센터,1,AC완속,부산광역시,사하구,부산광역시 사하구 낙동대로171번길 30-5(404-2 괴정3동행정복지센터),제한없음,35.1003418,128.9980927
892,에버온,구포1동주민센터,1,AC완속,부산광역시,북구,부산광역시 북구 낙동대로1762번길 75(430-1 구포1동주민센터),제한없음,35.20645937,129.0011333
893,에버온,구포3동주민센터,1,AC완속,부산광역시,북구,부산광역시 북구 시랑로118번길 23(구포3동 주민센터),제한없음,35.19493176,129.0087921
894,에버온,국제백양아파트,1,AC완속,부산광역시,부산진구,"부산광역시 부산진구 백양관문로 104 (당감동, 국제백양아파트)",제한없음,35.1680306,129.0291855
895,에버온,국제백양아파트,2,AC완속,부산광역시,부산진구,"부산광역시 부산진구 백양관문로 104 (당감동, 국제백양아파트)",제한없음,35.1680306,129.0291855
896,에버온,국제백양아파트,3,AC완속,부산광역시,부산진구,"부산광역시 부산진구 백양관문로 104 (당감동, 국제백양아파트)",제한없음,35.1680306,129.0291855
897,에버온,기장 정관풀리페아파트,1,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 정관5로 144(용수리 1275),제한없음,35.32904645,129.1795515
